_CustomObjectKey,id_titulo,id_titular,id_subscritor,id_cliente,num_titulo,serie,plano,origem,id_titulo_darwin
3474230,a0o6g00000H9YcGAAV,a0i6g00000Ak27AAAR,a0i6g00000Ak27AAAR,0016g00002RJwNnAAL,349009,AB,A60PM,CAP,349009
3474231,a0o6g00000H9YcJAAV,a0i6g00000Ak1WZAAZ,a0i6g00000Ak1WZAAZ,0016g00002RJx4nAAD,349012,AB,A60PM,CAP,349012
3474232,a0o6g00000H9YcNAAV,a0i6g00000Ak1WiAAJ,a0i6g00000Ak1WiAAJ,0016g00002RJpyfAAD,349016,AB,A60PM,CAP,349016
3474233,a0o6g00000H9YcTAAV,a0i6g00000Ak1a1AAB,a0i6g00000Ak1a1AAB,0016g00002RJvN4AAL,91201,AC,A60PM,CAP,91201
3474234,a0o6g00000H9YcbAAF,a0i6g00000Ak1WvAAJ,a0i6g00000Ak1WvAAJ,0016g00002RJriNAAT,91210,AC,A60PM,CAP,91210
3474235,a0o6g00000H9YccAAF,a0i6g00000Ak1WwAAJ,a0i6g00000Ak1WwAAJ,0016g00002RJsDuAAL,14446,AC,A48PM,CAP,14446
3474236,a0o6g00000H9YcdAAF,a0i6g00000Ak1p5AAB,a0i6g00000Ak1p5AAB,0016g00002RJtL0AAL,544744,AA,A48PM,CAP,544744
3474237,a0o6g00000H9YcgAAF,a0i6g00000Ak1X8AAJ,a0i6g00000Ak1X8AAJ,0016g00002RJp3YAAT,349117,AB,A60PM,CAP,349117
3474238,a0o6g00000H9YckAAF,a0i6g00000Ak1XJAAZ,a0i6g00000Ak1XJAAZ,0016g00002RJoXLAA1,306805,AA,A36PU,CAP,306805
3474239,a0o6g00000H9YcmAAF,a0i6g00000Ak1XLAAZ,a0i6g00000Ak1XLAAZ,0016g00002RJnURAA1,349122,AB,A60PM,CAP,349122
3474240,a0o6g00000H9YcrAAF,a0i6g00000Ak1XkAAJ,a0i6g00000Ak1XkAAJ,0016g00002RJvN5AAL,216677,AA,PUA24,CAP,216677
3474241,a0o6g00000H9YcuAAF,a0i6g00000Ak1XPAAZ,a0i6g00000Ak1XPAAZ,0016g00002RJoXMAA1,349130,AB,A60PM,CAP,349130
3474242,a0o6g00000H9Yd1AAF,a0i6g00000Ak1TIAAZ,a0i6g00000Ak1TIAAZ,0016g00002RJwgPAAT,349020,AB,A60PM,CAP,349020
3474243,a0o6g00000H9Yd6AAF,a0i6g00000Ak1TRAAZ,a0i6g00000Ak1TRAAZ,0016g00002RJyP6AAL,121972,AB,A48PM,CAP,121972
3474244,a0o6g00000H9YdAAAV,a0i6g00000Ak1TYAAZ,a0i6g00000Ak1TYAAZ,0016g00002RJvwqAAD,351755,AA,A48PU,CAP,351755
3474245,a0o6g00000H9YdFAAV,a0i6g00000Ak1UMAAZ,a0i6g00000Ak1UMAAZ,0016g00002RJnVDAA1,91076,AC,A60PM,CAP,91076
3474246,a0o6g00000H9YdIAAV,a0i6g00000Ak246AAB,a0i6g00000Ak246AAB,0016g00002RK0w1AAD,135668,AA,A36PM,CAP,135668
3474247,a0o6g00000H9YdMAAV,a0i6g00000Ak290AAB,a0i6g00000Ak290AAB,0016g00002RJvSVAA1,14435,AC,A48PM,CAP,14435
3474248,a0o6g00000H9YdQAAV,a0i6g00000Ak29DAAR,a0i6g00000Ak29DAAR,0016g00002RK10lAAD,349038,AB,A60PM,CAP,349038
3474249,a0o6g00000H9YdRAAV,a0i6g00000Ak1UqAAJ,a0i6g00000Ak1UqAAJ,0016g00002RJvNAAA1,144131,AA,PUA48,CAP,144131
3474250,a0o6g00000H9YdSAAV,a0i6g00000Ak1UqAAJ,a0i6g00000Ak1UqAAJ,0016g00002RJvNAAA1,91081,AC,A60PM,CAP,91081
3474251,a0o6g00000H9YdWAAV,a0i6g00000Ak1V2AAJ,a0i6g00000Ak1V2AAJ,0016g00002RJmdeAAD,121975,AB,A48PM,CAP,121975
3474252,a0o6g00000H9YdbAAF,a0i6g00000Ak1V5AAJ,a0i6g00000Ak1V5AAJ,0016g00002RK1USAA1,11315,AD,A60PM,CAP,11315
3474253,a0o6g00000H9YddAAF,a0i6g00000Ak1V7AAJ,a0i6g00000Ak1V7AAJ,0016g00002RJoXDAA1,349047,AB,A60PM,CAP,349047
3474254,a0o6g00000H9YdeAAF,a0i6g00000Ak28xAAB,a0i6g00000Ak28xAAB,0016g00002RJmhQAAT,351763,AA,A48PU,CAP,351763
3474255,a0o6g00000H9YdfAAF,a0i6g00000Ak1VCAAZ,a0i6g00000Ak1VCAAZ,0016g00002RK21kAAD,4113,AB,A36PM,CAP,4113
3474256,a0o6g00000H9YdkAAF,a0i6g00000Ak1nqAAB,a0i6g00000Ak1nqAAB,0016g00002RJpmkAAD,11319,AD,A60PM,CAP,11319
3474257,a0o6g00000H9YdmAAF,a0i6g00000Ak1VQAAZ,a0i6g00000Ak1VQAAZ,0016g00002RK1UZAA1,121978,AB,A48PM,CAP,121978
3474258,a0o6g00000H9YdpAAF,a0i6g00000Ak1VeAAJ,a0i6g00000Ak1VeAAJ,0016g00002RJlhvAAD,91096,AC,A60PM,CAP,91096
3474259,a0o6g00000H9YdqAAF,a0i6g00000Ak1VfAAJ,a0i6g00000Ak1VfAAJ,0016g00002RK1Q6AAL,91097,AC,A60PM,CAP,91097
3474260,a0o6g00000H9YdtAAF,a0i6g00000Ak1rlAAB,a0i6g00000Ak1rlAAB,0016g00002RK0abAAD,544723,AA,A48PM,CAP,544723
3474261,a0o6g00000H9YdvAAF,a0i6g00000Ak1VqAAJ,a0i6g00000Ak1VqAAJ,0016g00002RK1YrAAL,351767,AA,A48PU,CAP,351767
3474262,a0o6g00000H9Ye2AAF,a0i6g00000Ak1W2AAJ,a0i6g00000Ak1W2AAJ,0016g00002RJqxfAAD,14438,AC,A48PM,CAP,14438
3474263,a0o6g00000H9Ye5AAF,a0i6g00000Ak262AAB,a0i6g00000Ak262AAB,0016g00002RJpCmAAL,11325,AD,A60PM,CAP,11325
3474264,a0o6g00000H9YeAAAV,a0i6g00000Ak1WJAAZ,a0i6g00000Ak1WJAAZ,0016g00002RJq3KAAT,91115,AC,A60PM,CAP,91115
3474265,a0o6g00000H9YeEAAV,a0i6g00000Ak1WOAAZ,a0i6g00000Ak1WOAAZ,0016g00002RJm1KAAT,91118,AC,A60PM,CAP,91118
3474266,a0o6g00000H9YeGAAV,a0i6g00000Ak1WQAAZ,a0i6g00000Ak1WQAAZ,0016g00002RJx56AAD,14440,AC,A48PM,CAP,14440
3474267,a0o6g00000H9YeJAAV,a0i6g00000Ak1nXAAR,a0i6g00000Ak1nXAAR,0016g00002RK1YvAAL,349062,AB,A60PM,CAP,349062
3474268,a0o6g00000H9YeRAAV,a0i6g00000Ak27eAAB,a0i6g00000Ak27eAAB,0016g00002RJvN3AAL,349063,AB,A60PM,CAP,349063
3474269,a0o6g00000H9YeYAAV,a0i6g00000Ak1UAAAZ,a0i6g00000Ak1UAAAZ,0016g00002RK1LwAAL,349069,AB,A60PM,CAP,349069
3474270,a0o6g00000H9YeZAAV,a0i6g00000Ak1UDAAZ,a0i6g00000Ak1UDAAZ,0016g00002RJxoAAAT,349070,AB,A60PM,CAP,349070
3474271,a0o6g00000H9YeaAAF,a0i6g00000Ak1aGAAR,a0i6g00000Ak1aGAAR,0016g00002RJrYTAA1,216674,AA,PUA24,CAP,216674
3474272,a0o6g00000H9YebAAF,a0i6g00000Ak24fAAB,a0i6g00000Ak24fAAB,0016g00002RJpkZAAT,91135,AC,B60PM,CAP,91135
3474273,a0o6g00000H9YecAAF,a0i6g00000Ak1aKAAR,a0i6g00000Ak1aKAAR,0016g00002RJnhQAAT,349071,AB,A60PM,CAP,349071
3474274,a0o6g00000H9YenAAF,a0i6g00000Ak1WpAAJ,a0i6g00000Ak1WpAAJ,0016g00002RK21jAAD,349073,AB,A60PM,CAP,349073
3474275,a0o6g00000H9YesAAF,a0i6g00000Ak24HAAR,a0i6g00000Ak24HAAR,0016g00002RJnibAAD,91147,AC,A60PM,CAP,91147
3474276,a0o6g00000H9Yf0AAF,a0i6g00000Ak28NAAR,a0i6g00000Ak28NAAR,0016g00002RJoZHAA1,91154,AC,A60PM,CAP,91154
3474277,a0o6g00000H9Yf8AAF,a0i6g00000Ak1ovAAB,a0i6g00000Ak1ovAAB,0016g00002RJokQAAT,91158,AC,A60PM,CAP,91158
3474278,a0o6g00000H9Yf9AAF,a0i6g00000Ak1YGAAZ,a0i6g00000Ak1YGAAZ,0016g00002RJzuvAAD,91159,AC,A60PM,CAP,91159
3474279,a0o6g00000H9YfDAAV,a0i6g00000Ak1mCAAR,a0i6g00000Ak1mCAAR,0016g00002RK23yAAD,91161,AC,A60PM,CAP,91161
3474280,a0o6g00000H9YfIAAV,a0i6g00000Ak1YgAAJ,a0i6g00000Ak1YgAAJ,0016g00002RJls9AAD,349092,AB,A60PM,CAP,349092
3474281,a0o6g00000H9YfKAAV,a0i6g00000Ak24CAAR,a0i6g00000Ak24CAAR,0016g00002RJqp1AAD,4116,AB,A36PM,CAP,4116
3474282,a0o6g00000H9YfMAAV,a0i6g00000Ak1YuAAJ,a0i6g00000Ak1YuAAJ,0016g00002RJmTNAA1,544739,AA,A48PM,CAP,544739
3474283,a0o6g00000H9YfOAAV,a0i6g00000Ak1q0AAB,a0i6g00000Ak1q0AAB,0016g00002RJvCYAA1,905,AB,PUA12,CAP,905
3474284,a0o6g00000H9YfVAAV,a0i6g00000Ak1ZCAAZ,a0i6g00000Ak1ZCAAZ,0016g00002RJtKrAAL,91177,AC,A60PM,CAP,91177
3474285,a0o6g00000H9YfZAAV,a0i6g00000Ak24MAAR,a0i6g00000Ak24MAAR,0016g00002RJmckAAD,91182,AC,A60PM,CAP,91182
3474286,a0o6g00000H9YfbAAF,a0i6g00000Ak1ZJAAZ,a0i6g00000Ak1ZJAAZ,0016g00002RJqikAAD,91183,AC,A60PM,CAP,91183
3474287,a0o6g00000H9YfdAAF,a0i6g00000Ak1ZRAAZ,a0i6g00000Ak1ZRAAZ,0016g00002RJzV6AAL,91187,AC,A60PM,CAP,91187
3474288,a0o6g00000H9YfgAAF,a0i6g00000Ak1o4AAB,a0i6g00000Ak1o4AAB,0016g00002RJquNAAT,91189,AC,A60PM,CAP,91189
3474289,a0o6g00000H9YfhAAF,a0i6g00000Ak2AeAAJ,a0i6g00000Ak2AeAAJ,0016g00002RJlgSAAT,349109,AB,A60PM,CAP,349109
3474290,a0o6g00000H9YfkAAF,a0i6g00000Ak1ZiAAJ,a0i6g00000Ak1ZiAAJ,0016g00002RK0aeAAD,91193,AC,A60PM,CAP,91193
3474291,a0o6g00000H9YflAAF,a0i6g00000Ak2A3AAJ,a0i6g00000Ak2A3AAJ,0016g00002RJr2LAAT,91194,AC,A60PM,CAP,91194
3474292,a0o6g00000H9YfmAAF,a0i6g00000Ak1ZnAAJ,a0i6g00000Ak1ZnAAJ,0016g00002RJp5IAAT,351795,AA,A48PU,CAP,351795
3474293,a0o6g00000H9YfxAAF,a0i6g00000Ak27HAAR,a0i6g00000Ak27HAAR,0016g00002RJm5AAAT,348957,AB,A60PM,CAP,348957
3474294,a0o6g00000H9YfyAAF,a0i6g00000Ak1QhAAJ,a0i6g00000Ak1QhAAJ,0016g00002RK1XxAAL,348958,AB,A60PM,CAP,348958
3474295,a0o6g00000H9YfzAAF,a0i6g00000Ak1QmAAJ,a0i6g00000Ak1QmAAJ,0016g00002RJxCPAA1,348964,AB,A60PM,CAP,348964
3474296,a0o6g00000H9Yg1AAF,a0i6g00000Ak1QqAAJ,a0i6g00000Ak1QqAAJ,0016g00002RJsiwAAD,348966,AB,A60PM,CAP,348966
3474297,a0o6g00000H9Yg6AAF,a0i6g00000Ak1QyAAJ,a0i6g00000Ak1QyAAJ,0016g00002RJyUJAA1,348971,AB,A60PM,CAP,348971
3474298,a0o6g00000H9YgFAAV,a0i6g00000Ak1RFAAZ,a0i6g00000Ak1RFAAZ,0016g00002RJmzyAAD,348980,AB,A60PM,CAP,348980
3474299,a0o6g00000H9YgLAAV,a0i6g00000Ak29oAAB,a0i6g00000Ak29oAAB,0016g00002RJoX5AAL,348987,AB,A60PM,CAP,348987
3474300,a0o6g00000H9YgUAAV,a0i6g00000Ak2AFAAZ,a0i6g00000Ak2AFAAZ,0016g00002RJva9AAD,349158,AB,A60PM,CAP,349158
3474301,a0o6g00000H9YgVAAV,a0i6g00000Ak1bxAAB,a0i6g00000Ak1bxAAB,0016g00002RJxaxAAD,91236,AC,A60PM,CAP,91236
3474302,a0o6g00000H9YgYAAV,a0i6g00000Ak1c2AAB,a0i6g00000Ak1c2AAB,0016g00002RJorlAAD,11342,AD,A60PM,CAP,11342
3474303,a0o6g00000H9YgeAAF,a0i6g00000Ak1cFAAR,a0i6g00000Ak1cFAAR,0016g00002RK0oUAAT,349166,AB,A60PM,CAP,349166
3474304,a0o6g00000H9YgmAAF,a0i6g00000Ak1cUAAR,a0i6g00000Ak1cUAAR,0016g00002RJnhVAAT,349172,AB,A60PM,CAP,349172
3474305,a0o6g00000H9YgoAAF,a0i6g00000Ak28EAAR,a0i6g00000Ak28EAAR,0016g00002RJwNpAAL,349175,AB,A60PM,CAP,349175
3474306,a0o6g00000H9YgrAAF,a0i6g00000Ak1cdAAB,a0i6g00000Ak1cdAAB,0016g00002RJsMJAA1,14451,AC,A48PM,CAP,14451
3474307,a0o6g00000H9YgvAAF,a0i6g00000Ak1lNAAR,a0i6g00000Ak1lNAAR,0016g00002RJn1EAAT,544807,AA,A48PM,CAP,544807
3474308,a0o6g00000H9Yh7AAF,a0i6g00000Ak1iMAAR,a0i6g00000Ak1iMAAR,0016g00002RK0UmAAL,122018,AB,B48PM,CAP,122018
3474309,a0o6g00000H9Yh8AAF,a0i6g00000Ak1izAAB,a0i6g000006I02cAAC,0016g00002RJs2yAAD,91352,AC,B60PM,CAP,91352
3474310,a0o6g00000H9YhHAAV,a0i6g00000Ak1jDAAR,a0i6g00000Ak1jDAAR,0016g00002RJyCaAAL,91356,AC,A60PM,CAP,91356
3474311,a0o6g00000H9YhIAAV,a0i6g00000Ak1liAAB,a0i6g000006E6CdAAK,0016g00002RJmmlAAD,4132,AB,C36PM,CAP,4132
3474312,a0o6g00000H9YhMAAV,a0i6g00000Ak1jHAAR,a0i6g00000Ak1jHAAR,0016g00002RK0vYAAT,948,AB,PUA12,CAP,948
3474313,a0o6g00000H9YhPAAV,a0i6g00000Ak1jOAAR,a0i6g00000Ak1jOAAR,0016g00002RK0RUAA1,349355,AB,A60PM,CAP,349355
3474314,a0o6g00000H9YhRAAV,a0i6g00000Ak26tAAB,a0i6g00000Ak26tAAB,0016g00002RJzu5AAD,135679,AA,B36PM,CAP,135679
3474315,a0o6g00000H9YhTAAV,a0i6g00000Ak1qgAAB,a0i6g00000Ak1qgAAB,0016g00002RJsEfAAL,11356,AD,A60PM,CAP,11356
3474316,a0o6g00000H9YhaAAF,a0i6g00000Ak1cyAAB,a0i6g00000Ak1cyAAB,0016g00002RK0oWAAT,349191,AB,A60PM,CAP,349191
3474317,a0o6g00000H9YhbAAF,a0i6g00000Ak1czAAB,a0i6g00000Ak1czAAB,0016g00002RJoTtAAL,122001,AB,A48PM,CAP,122001
3474318,a0o6g00000H9YhcAAF,a0i6g00000Ak1d3AAB,a0i6g00000Ak1d3AAB,0016g00002RJypqAAD,91260,AC,A60PM,CAP,91260
3474319,a0o6g00000H9YhfAAF,a0i6g00000Ak1qNAAR,a0i6g00000Ak1qNAAR,0016g00002RJvO4AAL,349193,AB,A60PM,CAP,349193
3474320,a0o6g00000H9YhgAAF,a0i6g00000Ak1JdAAJ,a0i6g00000Ak1JdAAJ,0016g00002RJrdKAAT,144155,AA,PUA48,CAP,144155
3474321,a0o6g00000H9YhmAAF,a0i6g00000Ak1lWAAR,a0i6g00000Ak1lWAAR,0016g00002RJmQfAAL,351819,AA,A48PU,CAP,351819
3474322,a0o6g00000H9YhnAAF,a0i6g00000Ak1dJAAR,a0i6g00000Ak1dJAAR,0016g00002RJukCAAT,144157,AA,PUF48,CAP,144157
3474323,a0o6g00000H9YhtAAF,a0i6g00000Ak1nTAAR,a0i6g00000Ak1nTAAR,0016g00002RJqirAAD,91267,AC,A60PM,CAP,91267
3474324,a0o6g00000H9YhvAAF,a0i6g00000Ak1dYAAR,a0i6g00000Ak1dYAAR,0016g00002RJo01AAD,351821,AA,B48PU,CAP,351821
3474325,a0o6g00000H9YhyAAF,a0i6g00000Ak1dgAAB,a0i6g00000Ak1dgAAB,0016g00002RJuEqAAL,91273,AC,A60PM,CAP,91273
3474326,a0o6g00000H9Yi3AAF,a0i6g00000Ak1drAAB,a0i6g00000Ak1drAAB,0016g00002RJxmyAAD,91281,AC,A60PM,CAP,91281
3474327,a0o6g00000H9Yi8AAF,a0i6g00000Ak1rJAAR,a0i6g00000Ak1rJAAR,0016g00002RJoHBAA1,349214,AB,A60PM,CAP,349214
3474328,a0o6g00000H9Yi9AAF,a0i6g00000Ak1ayAAB,a0i6g00000Ak1ayAAB,0016g00002RJvpuAAD,349215,AB,A60PM,CAP,349215
3474329,a0o6g00000H9YiFAAV,a0i6g00000Ak1b7AAB,a0i6g00000Ak1b6AAB,0016g00002RJwEmAAL,91287,AC,E60PM,CAP,91287
3474330,a0o6g00000H9YiKAAV,a0i6g00000Ak29bAAB,a0i6g00000Ak29bAAB,0016g00002RJx4sAAD,122009,AB,C48PM,CAP,122009
3474331,a0o6g00000H9YiLAAV,a0i6g00000Ak1bSAAR,a0i6g00000Ak1bSAAR,0016g00002RJx4pAAD,122010,AB,A48PM,CAP,122010
3474332,a0o6g00000H9YiOAAV,a0i6g00000Ak1haAAB,a0i6g00000Ak1haAAB,0016g00002RJuj1AAD,922,AB,PUC12,CAP,922
3474333,a0o6g00000H9YiSAAV,a0i6g00000Ak1hiAAB,a0i6g000008VgeRAAS,0016g00002RK1YmAAL,349228,AB,A60PM,CAP,349228
3474334,a0o6g00000H9YiTAAV,a0i6g00000Ak1hoAAB,a0i6g00000Ak1hoAAB,0016g00002RJriTAAT,544774,AA,C48PM,CAP,544774
3474335,a0o6g00000H9YiXAAV,a0i6g00000Ak1eAAAR,a0i6g00000Ak1eAAAR,0016g00002RJwEuAAL,349231,AB,A60PM,CAP,349231
3474336,a0o6g00000H9YibAAF,a0i6g00000Ak1eLAAR,a0i6g000008VgeRAAS,0016g00002RJo4WAAT,349232,AB,A60PM,CAP,349232
3474337,a0o6g00000H9YifAAF,a0i6g00000Ak29sAAB,a0i6g00000Ak29sAAB,0016g00002RJrBIAA1,144162,AA,PUF48,CAP,144162
3474338,a0o6g00000H9YihAAF,a0i6g00000Ak1eVAAR,a0i6g00000Ak1eVAAR,0016g00002RJvwpAAD,349238,AB,A60PM,CAP,349238
3474339,a0o6g00000H9YiiAAF,a0i6g00000Ak1eXAAR,a0i6g00000Ak1eXAAR,0016g00002RJoX2AAL,544777,AA,A48PM,CAP,544777
3474340,a0o6g00000H9YikAAF,a0i6g00000Ak1fJAAR,a0i6g00000Ak1fJAAR,0016g00002RJmiBAAT,91306,AC,A60PM,CAP,91306
3474341,a0o6g00000H9YilAAF,a0i6g00000Ak1fNAAR,a0i6g00000Ak1fNAAR,0016g00002RJmcbAAD,349243,AB,A60PM,CAP,349243
3474342,a0o6g00000H9YivAAF,a0i6g00000Ak1fhAAB,a0i6g00000Ak1fhAAB,0016g00002RJol9AAD,349251,AB,A60PM,CAP,349251
3474343,a0o6g00000H9YixAAF,a0i6g00000Ak1foAAB,a0i6g00000Ak1foAAB,0016g00002RJzgCAAT,144165,AA,PUA48,CAP,144165
3474344,a0o6g00000H9YiyAAF,a0i6g00000Ak1fqAAB,a0i6g00000Ak1fqAAB,0016g00002RJx1VAAT,349255,AB,A60PM,CAP,349255
3474345,a0o6g00000H9Yj2AAF,a0i6g00000Ak1fvAAB,a0i6g00000Ak1fvAAB,0016g00002RK0oVAAT,349261,AB,A60PM,CAP,349261
3474346,a0o6g00000H9Yj3AAF,a0i6g00000Ak1fxAAB,a0i6g00000Ak1fxAAB,0016g00002RK1PqAAL,91314,AC,A60PM,CAP,91314
3474347,a0o6g00000H9Yj5AAF,a0i6g00000Ak1fzAAB,a0i6g00000Ak1fzAAB,0016g00002RJqaAAAT,349263,AB,A60PM,CAP,349263
3474348,a0o6g00000H9Yj7AAF,a0i6g00000Ak1mGAAR,a0i6g00000Ak1mGAAR,0016g00002RK01IAAT,349264,AB,A60PM,CAP,349264
3474349,a0o6g00000H9Yj9AAF,a0i6g00000Ak1g6AAB,a0i6g00000Ak1g6AAB,0016g00002RJpjZAAT,91316,AC,A60PM,CAP,91316
3474350,a0o6g00000H9YjFAAV,a0i6g00000Ak1gFAAR,a0i6g00000Ak1gFAAR,0016g00002RJoBfAAL,91321,AC,A60PM,CAP,91321
3474351,a0o6g00000H9YjHAAV,a0i6g00000Ak261AAB,a0i6g00000Ak261AAB,0016g00002RJxMtAAL,349271,AB,A60PM,CAP,349271
3474352,a0o6g00000H9YjIAAV,a0i6g00000Ak1gLAAR,a0i6g00000Ak1gLAAR,0016g00002RJzruAAD,11353,AD,A60PM,CAP,11353
3474353,a0o6g00000H9YjNAAV,a0i6g00000Ak1gYAAR,a0i6g00000Ak1gYAAR,0016g00002RJzv7AAD,349276,AB,A60PM,CAP,349276
3474354,a0o6g00000H9YjTAAV,a0i6g00000Ak1gnAAB,a0i6g00000Ak1gnAAB,0016g00002RJqitAAD,349282,AB,A60PM,CAP,349282
3474355,a0o6g00000H9YjUAAV,a0i6g00000Ak1gqAAB,a0i6g00000Ak1gqAAB,0016g00002RJpjdAAD,91328,AC,A60PM,CAP,91328
3474356,a0o6g00000H9YjVAAV,a0i6g00000Ak1grAAB,a0i6g00000Ak1grAAB,0016g00002RJzw2AAD,544793,AA,C48PM,CAP,544793
3474357,a0o6g00000H9YjbAAF,a0i6g00000Ak1h1AAB,a0i6g00000Ak1h1AAB,0016g00002RJoZRAA1,351843,AA,A48PU,CAP,351843
3474358,a0o6g00000H9YjcAAF,a0i6g00000Ak1h3AAB,a0i6g00000Ak1h3AAB,0016g00002RJx0tAAD,91332,AC,A60PM,CAP,91332
3474359,a0o6g00000H9YjfAAF,a0i6g00000Ak1hBAAR,a0i6g00000Ak1hBAAR,0016g00002RJsMSAA1,91337,AC,A60PM,CAP,91337
3474360,a0o6g00000H9YjpAAF,a0i6g00000Ak1hYAAR,a0i6g00000Ak1hYAAR,0016g00002RJuLvAAL,349301,AB,A60PM,CAP,349301
3474361,a0o6g00000H9YjsAAF,a0i6g00000Ak1enAAB,a0i6g00000Ak1enAAB,0016g00002RJsd2AAD,349305,AB,A60PM,CAP,349305
3474362,a0o6g00000H9YjwAAF,a0i6g00000Ak297AAB,a0i6g00000Ak297AAB,0016g00002RJmTMAA1,349311,AB,A60PM,CAP,349311
3474363,a0o6g00000H9YjxAAF,a0i6g00000Ak1ezAAB,a0i6g00000Ak1ezAAB,0016g00002RJu0qAAD,349313,AB,B60PM,CAP,349313
3474364,a0o6g00000H9Yk3AAF,a0i6g00000Ak1rDAAR,a0i6g00000Ak1rDAAR,0016g00002RJsMQAA1,349315,AB,A60PM,CAP,349315
3474365,a0o6g00000H9Yk5AAF,a0i6g00000Ak244AAB,a0i6g00000Ak244AAB,0016g00002RJyDfAAL,349323,AB,A60PM,CAP,349323
3474366,a0o6g00000H9Yk6AAF,a0i6g00000Ak2AyAAJ,a0i6g00000Ak2AyAAJ,0016g00002RJxo9AAD,349324,AB,A60PM,CAP,349324
3474367,a0o6g00000H9Yk8AAF,a0i6g00000Ak1f9AAB,a0i6g00000Ak1f9AAB,0016g00002RJmBiAAL,144175,AA,PUA48,CAP,144175
3474368,a0o6g00000H9Yk9AAF,a0i6g00000Ak1qyAAB,a0i6g00000Ak1qyAAB,0016g00002RJvq1AAD,349327,AB,A60PM,CAP,349327
3474369,a0o6g00000H9YkIAAV,a0i6g00000Ak1lJAAR,a0i6g00000Ak1lJAAR,0016g00002RJuj4AAD,91348,AC,A60PM,CAP,91348
3474370,a0o6g00000H9YkNAAV,a0i6g00000Ak1dwAAB,a0i6g00000Ak1dwAAB,0016g00002RJwTOAA1,351806,AA,A48PU,CAP,351806
3474371,a0o6g00000H9YkOAAV,a0i6g00000Ak1dwAAB,a0i6g00000Ak1dwAAB,0016g00002RJwTOAA1,144146,AA,PUF48,CAP,144146
3474372,a0o6g00000H9YkPAAV,a0i6g00000Ak1dwAAB,a0i6g00000Ak1dwAAB,0016g00002RJwTOAA1,144147,AA,PUF48,CAP,144147
3474373,a0o6g00000H9YkQAAV,a0i6g00000Ak1dwAAB,a0i6g00000Ak1dwAAB,0016g00002RJwTOAA1,351807,AA,A48PU,CAP,351807
3474374,a0o6g00000H9YkRAAV,a0i6g00000Ak1dwAAB,a0i6g00000Ak1dwAAB,0016g00002RJwTOAA1,144148,AA,PUF48,CAP,144148
3474375,a0o6g00000H9YkTAAV,a0i6g00000Ak29JAAR,a0i6g00000Ak29JAAR,0016g00002RK1Z0AAL,11335,AD,A60PM,CAP,11335
3474376,a0o6g00000H9YkWAAV,a0i6g00000Ak24sAAB,a0i6g00000Ak24sAAB,0016g00002RJux1AAD,544748,AA,A48PM,CAP,544748
3474377,a0o6g00000H9YkZAAV,a0i6g00000Ak1aXAAR,a0i6g00000Ak1aXAAR,0016g00002RJpSgAAL,349145,AB,A60PM,CAP,349145
3474378,a0o6g00000H9YkaAAF,a0i6g00000Ak271AAB,a0i6g00000Ak271AAB,0016g00002RJnMYAA1,91225,AC,A60PM,CAP,91225
3474379,a0o6g00000H9YkfAAF,a0i6g00000Ak1adAAB,a0i6g00000Ak1adAAB,0016g00002RJp5LAAT,349147,AB,A60PM,CAP,349147
3474380,a0o6g00000H9YkhAAF,a0i6g00000Ak1mlAAB,a0i6g00000Ak1mlAAB,0016g00002RJxoIAAT,544749,AA,A48PM,CAP,544749
3474381,a0o6g00000H9YkmAAF,a0i6g00000Ak1arAAB,a0i6g00000Ak1arAAB,0016g00002RJm1VAAT,349150,AB,A60PM,CAP,349150
3474382,a0o6g00000H9YkrAAF,a0i6g00000Ak1meAAB,a0i6g00000Ak1meAAB,0016g00002RK24GAAT,11339,AD,A60PM,CAP,11339
3474383,a0o6g00000H9YksAAF,a0i6g00000Ak1bfAAB,a0i6g00000Ak1bfAAB,0016g00002RJtIhAAL,349154,AB,A60PM,CAP,349154
3474384,a0o6g00000H9YktAAF,a0i6g00000Ak1ibAAB,a0i6g00000Ak1ibAAB,0016g00002RJyOEAA1,4135,AB,C36PM,CAP,4135
3474385,a0o6g00000H9YkuAAF,a0i6g00000Ak1ibAAB,a0i6g00000Ak1ibAAB,0016g00002RJyOEAA1,4136,AB,C36PM,CAP,4136
3474386,a0o6g00000H9YkvAAF,a0i6g00000Ak1ibAAB,a0i6g00000Ak1ibAAB,0016g00002RJyOEAA1,135684,AA,C36PM,CAP,135684
3474387,a0o6g00000H9YkwAAF,a0i6g00000Ak1ibAAB,a0i6g00000Ak1ibAAB,0016g00002RJyOEAA1,135685,AA,C36PM,CAP,135685
3474388,a0o6g00000H9YkxAAF,a0i6g00000Ak1ibAAB,a0i6g00000Ak1ibAAB,0016g00002RJyOEAA1,135686,AA,C36PM,CAP,135686
3474389,a0o6g00000H9YkyAAF,a0i6g00000Ak1ibAAB,a0i6g00000Ak1ibAAB,0016g00002RJyOEAA1,135687,AA,C36PM,CAP,135687
3474390,a0o6g00000H9YkzAAF,a0i6g00000Ak1ibAAB,a0i6g00000Ak1ibAAB,0016g00002RJyOEAA1,135688,AA,C36PM,CAP,135688
3474391,a0o6g00000H9Yl0AAF,a0i6g00000Ak1ibAAB,a0i6g00000Ak1ibAAB,0016g00002RJyOEAA1,135689,AA,C36PM,CAP,135689
